File Name,File Version,Update Date,Region Code,State Code,Date Type,Date,Population age 18-64*,SSA Disability Beneficiaries  age 18-64*,Percent of Adult Population Receiving SSA Adult Disability Benefits,Eligible Adult Population*,Adult Receipts,Eligible Adult Population Filing Rate,Favorable Adult Determinations,Eligible Adult Population Allowance Rate,All Adult Determinations,Adult Favorable  Determination Rate,Population under age 18*,SSI Disabled Child (DC) Beneficiaries*,Percent of Population under age 18 Receiving SSI DC Benefits,Eligible Child Population*,SSI Disabled Child (DC) Receipts,Eligible Child Population Filing Rate,Favorable SSI Child (DC) Determinations,Eligible Child Population Allowance Rate,All SSI Disabled Child Determinations,SSI Disabled Child Allowance Rate,All Determinations,All Favorable Determinations,Favorable Determination Rate
SSA-SA-FYWL.csv,2,9/23/2025,ATL,FL ,FY,2021,12863721,722060,5.61,12141661,125833,1.04,34091,0.28,110673,30.8,4280707,91130,2.13,4189577,25207,0.6,10869,0.26,22141,49.09,132814,44960,33.85
SSA-SA-FYWL.csv,2,9/23/2025,ATL,GA ,FY,2021,6612428,387597,5.86,6224831,53411,0.86,14839,0.24,39410,37.65,2536912,42024,1.66,2494888,12442,0.5,4357,0.17,11067,39.37,50477,19196,38.03
SSA-SA-FYWL.csv,2,9/23/2025,SFO,HI ,FY,2021,814379,29971,3.68,784408,5682,0.72,1846,0.24,5495,33.59,301207,1121,0.37,300086,262,0.09,180,0.06,268,67.16,5763,2026,35.16
SSA-SA-FYWL.csv,2,9/23/2025,KCM,IA ,FY,2021,1892709,101819,5.38,1790890,17488,0.98,6861,0.38,17167,39.97,737291,7814,1.06,729477,2524,0.35,1445,0.2,2550,56.67,19717,8306,42.13
SSA-SA-FYWL.csv,2,9/23/2025,SEA,ID ,FY,2021,1119286,58413,5.22,1060873,8807,0.83,3288,0.31,8278,39.72,465785,4205,0.9,461580,884,0.19,639,0.14,857,74.56,9135,3927,42.99
SSA-SA-FYWL.csv,2,9/23/2025,CHI,IL ,FY,2021,7767203,385337,4.96,7381866,43388,0.59,16800,0.23,47984,35.01,2811832,31975,1.14,2779857,6896,0.25,3658,0.13,7348,49.78,55332,20458,36.97
SSA-SA-FYWL.csv,2,9/23/2025,CHI,IN ,FY,2021,4102258,260071,6.34,3842187,42573,1.11,13547,0.35,44777,30.25,1596584,20328,1.27,1576256,6239,0.4,2637,0.17,6820,38.67,51597,16184,31.37
SSA-SA-FYWL.csv,2,9/23/2025,KCM,KS ,FY,2021,1724583,91393,5.3,1633190,4573,0.28,2396,0.15,4092,58.55,705062,8180,1.16,696882,2778,0.4,1498,0.21,2337,64.1,6429,3894,60.57
SSA-SA-FYWL.csv,2,9/23/2025,ATL,KY ,FY,2021,2699639,265664,9.84,2433975,39821,1.64,10989,0.45,37659,29.18,1022445,22348,2.19,1000097,5927,0.59,2668,0.27,5521,48.32,43180,13657,31.63
SSA-SA-FYWL.csv,2,9/23/2025,DAL,LA ,FY,2021,2765339,229650,8.3,2535689,26838,1.06,8201,0.32,21832,37.56,1092353,29456,2.7,1062897,6871,0.65,3002,0.28,6317,47.52,28149,11203,39.8
SSA-SA-FYWL.csv,2,9/23/2025,BOS,MA ,FY,2021,4414290,258303,5.85,4155987,29228,0.7,11205,0.27,27728,40.41,1366005,19309,1.41,1346696,3909,0.29,2255,0.17,3613,62.41,31341,13460,42.95
SSA-SA-FYWL.csv,2,9/23/2025,PHL,MD ,FY,2021,3771883,177522,4.71,3594361,27000,0.75,8049,0.22,22890,35.16,1375606,17487,1.27,1358119,3774,0.28,2186,0.16,3423,63.86,26313,10235,38.9
SSA-SA-FYWL.csv,2,9/23/2025,BOS,ME ,FY,2021,825045,70988,8.6,754057,9334,1.24,2846,0.38,8583,33.16,252440,3465,1.37,248975,761,0.31,401,0.16,692,57.95,9275,3247,35.01
SSA-SA-FYWL.csv,2,9/23/2025,CHI,MI ,FY,2021,6060771,449987,7.42,5610784,57314,1.02,21491,0.38,56493,38.04,2156405,31804,1.47,2124601,8299,0.39,3808,0.18,7806,48.78,64299,25299,39.35
SSA-SA-FYWL.csv,2,9/23/2025,CHI,MN ,FY,2021,3438755,159166,4.63,3279589,22580,0.69,8951,0.27,22283,40.17,1319490,10390,0.79,1309100,2045,0.16,1353,0.1,2164,62.52,24447,10304,42.15
SSA-SA-FYWL.csv,2,9/23/2025,KCM,MO ,FY,2021,3690440,266029,7.21,3424411,41812,1.22,15629,0.46,43027,36.32,1387511,18428,1.33,1369083,5050,0.37,2851,0.21,5256,54.24,48283,18480,38.27
SSA-SA-FYWL.csv,2,9/23/2025,ATL,MS ,FY,2021,1749579,171491,9.8,1578088,29256,1.85,7118,0.45,24999,28.47,692592,17436,2.52,675156,4887,0.72,1896,0.28,4422,42.88,29421,9014,30.64
SSA-SA-FYWL.csv,2,9/23/2025,DEN,MT ,FY,2021,650313,33277,5.12,617036,4498,0.73,1656,0.27,4169,39.72,235328,1875,0.8,233453,410,0.18,222,0.1,343,64.72,4512,1878,41.62
SSA-SA-FYWL.csv,2,9/23/2025,ATL,NC ,FY,2021,6361563,412233,6.48,5949330,63300,1.06,18893,0.32,60909,31.02,2318321,32937,1.42,2285384,8212,0.36,3876,0.17,7941,48.81,68850,22769,33.07
SSA-SA-FYWL.csv,2,9/23/2025,DEN,ND ,FY,2021,459834,18090,3.93,441744,3212,0.73,1086,0.25,2521,43.08,185019,1067,0.58,183952,324,0.18,188,0.1,278,67.63,2799,1274,45.52
SSA-SA-FYWL.csv,2,9/23/2025,KCM,NE ,FY,2021,1151483,54752,4.75,1096731,8839,0.81,3880,0.35,8691,44.64,485069,3934,0.81,481135,1217,0.25,737,0.15,1088,67.74,9779,4617,47.21
SSA-SA-FYWL.csv,2,9/23/2025,BOS,NH ,FY,2021,860302,54576,6.34,805726,7105,0.88,3568,0.44,7180,49.69,257462,1852,0.72,255610,396,0.15,268,0.1,406,66.01,7586,3836,50.57
SSA-SA-FYWL.csv,2,9/23/2025,NYC,NJ ,FY,2021,5674780,248726,4.38,5426054,34674,0.64,13864,0.26,37202,37.27,2031011,22127,1.09,2008884,5723,0.28,3143,0.16,5759,54.58,42961,17007,39.59
SSA-SA-FYWL.csv,2,9/23/2025,DAL,NM ,FY,2021,1237955,85248,6.89,1152707,12941,1.12,3165,0.27,9877,32.04,467959,6974,1.49,460985,1531,0.33,840,0.18,1473,57.03,11350,4005,35.29
SSA-SA-FYWL.csv,2,9/23/2025,SFO,NV ,FY,2021,1916506,84164,4.39,1832342,11585,0.63,4135,0.23,11584,35.7,695106,8637,1.24,686469,1685,0.25,948,0.14,1780,53.26,13364,5083,38.04
SSA-SA-FYWL.csv,2,9/23/2025,NYC,NY ,FY,2021,12256880,696366,5.68,11560514,95031,0.82,37153,0.32,105126,35.34,4111449,71946,1.75,4039503,13581,0.34,7570,0.19,14053,53.87,119179,44723,37.53
SSA-SA-FYWL.csv,2,9/23/2025,CHI,OH ,FY,2021,7047619,489320,6.94,6558299,72412,1.1,25696,0.39,72614,35.39,2612547,41103,1.57,2571444,10934,0.43,5323,0.21,11512,46.24,84126,31019,36.87
SSA-SA-FYWL.csv,2,9/23/2025,DAL,OK ,FY,2021,2367367,169945,7.18,2197422,27595,1.26,8535,0.39,31616,27,963285,14096,1.46,949189,2795,0.29,1606,0.17,3181,50.49,34797,10141,29.14
SSA-SA-FYWL.csv,2,9/23/2025,SEA,OR ,FY,2021,2597970,142336,5.48,2455634,11909,0.48,5241,0.21,13718,38.21,861205,9235,1.07,851970,1519,0.18,1241,0.15,1770,70.11,15488,6482,41.85
SSA-SA-FYWL.csv,2,9/23/2025,PHL,PA ,FY,2021,7862583,540732,6.88,7321851,71646,0.98,27385,0.37,73494,37.26,2678966,53195,1.99,2625771,11565,0.44,5554,0.21,11987,46.33,85481,32939,38.53
SSA-SA-FYWL.csv,2,9/23/2025,NYC,PR ,FY,2021,1973966,153052,7.75,1820914,9837,0.54,3975,0.22,9431,42.15,0,0,0,0,0,0,0,0,0,0,9431,3975,42.15
SSA-SA-FYWL.csv,2,9/23/2025,BOS,RI ,FY,2021,685624,49419,7.21,636205,5586,0.88,2595,0.41,5783,44.87,208611,3324,1.59,205287,648,0.32,394,0.19,695,56.69,6478,2989,46.14
SSA-SA-FYWL.csv,2,9/23/2025,ATL,SC ,FY,2021,3073303,219060,7.13,2854243,36374,1.27,11295,0.4,31973,35.33,1122504,16374,1.46,1106130,5799,0.52,1939,0.18,4852,39.96,36825,13234,35.94
SSA-SA-FYWL.csv,2,9/23/2025,DEN,SD ,FY,2021,515498,24503,4.75,490995,4865,0.99,1450,0.3,3936,36.84,219786,2131,0.97,217655,526,0.24,372,0.17,534,69.66,4470,1822,40.76
SSA-SA-FYWL.csv,2,9/23/2025,ATL,TN ,FY,2021,4216460,313586,7.44,3902874,31231,0.8,11146,0.29,33812,32.96,1556390,21804,1.4,1534586,7382,0.48,3325,0.22,7423,44.79,41235,14471,35.09
SSA-SA-FYWL.csv,2,9/23/2025,DAL,TX ,FY,2021,18098375,779306,4.31,17319069,119223,0.69,39247,0.23,129071,30.41,7458754,114026,1.53,7344728,22375,0.3,12212,0.17,23576,51.8,152647,51459,33.71
SSA-SA-FYWL.csv,2,9/23/2025,DEN,UT ,FY,2021,1999046,62195,3.11,1936851,11270,0.58,3197,0.17,9253,34.55,948611,4386,0.46,944225,1115,0.12,710,0.08,1126,63.06,10379,3907,37.64
SSA-SA-FYWL.csv,2,9/23/2025,PHL,VA ,FY,2021,5250556,272140,5.18,4978416,43438,0.87,14197,0.29,33144,42.83,1895518,20620,1.09,1874898,5521,0.29,2535,0.14,4782,53.01,37926,16732,44.12
SSA-SA-FYWL.csv,2,9/23/2025,BOS,VT ,FY,2021,395087,28142,7.12,366945,3806,1.04,1641,0.45,3875,42.35,117450,1237,1.05,116213,228,0.2,160,0.14,237,67.51,4112,1801,43.8
SSA-SA-FYWL.csv,2,9/23/2025,SEA,WA ,FY,2021,4748939,225571,4.75,4523368,24897,0.55,9157,0.2,24621,37.19,1682106,14428,0.86,1667678,3409,0.2,1709,0.1,2878,59.38,27499,10866,39.51
SSA-SA-FYWL.csv,2,9/23/2025,CHI,WI ,FY,2021,3543726,207699,5.86,3336027,30411,0.91,8830,0.26,25597,34.5,1275712,18965,1.49,1256747,4223,0.34,2370,0.19,3947,60.05,29544,11200,37.91
SSA-SA-FYWL.csv,2,9/23/2025,PHL,WV ,FY,2021,1057229,116826,11.05,940403,15395,1.64,4709,0.5,16085,29.28,358501,6345,1.77,352156,1258,0.36,662,0.19,1404,47.15,17489,5371,30.71
SSA-SA-FYWL.csv,2,9/23/2025,DEN,WY ,FY,2021,340126,16573,4.87,323553,2969,0.92,1406,0.43,3272,42.97,132503,817,0.62,131686,193,0.15,136,0.1,215,63.26,3487,1542,44.22
SSA-SA-FYWL.csv,2,9/30/2025,SEA,AK ,FY,2022,433224,16571,3.83,416653,1427,0.34,677,0.16,1006,67.3,177349,957,0.54,176392,177,0.1,139,0.08,168,82.74,1174,816,69.51
SSA-SA-FYWL.csv,2,9/30/2025,ATL,AL ,FY,2022,3032261,272831,9,2759430,39628,1.44,11429,0.41,35598,32.11,1129660,18449,1.63,1111211,5924,0.53,1968,0.18,4369,45.04,39967,13397,33.52
SSA-SA-FYWL.csv,2,9/30/2025,DAL,AR ,FY,2022,1800430,167627,9.31,1632803,24779,1.52,7429,0.45,21333,34.82,707275,21336,3.02,685939,5502,0.8,2385,0.35,4374,54.53,25707,9814,38.18
SSA-SA-FYWL.csv,2,9/30/2025,SFO,AZ ,FY,2022,4368548,186606,4.27,4181942,25991,0.62,7736,0.18,23897,32.37,1596922,14610,0.91,1582312,4281,0.27,1783,0.11,3275,54.44,27172,9519,35.03
SSA-SA-FYWL.csv,2,9/30/2025,SFO,CA ,FY,2022,24256003,915088,3.77,23340915,165700,0.71,50530,0.22,147495,34.26,8609378,84333,0.98,8525045,19578,0.23,10712,0.13,17102,62.64,164597,61242,37.21
SSA-SA-FYWL.csv,2,9/30/2025,DEN,CO ,FY,2022,3673311,114981,3.13,3558330,19007,0.53,4966,0.14,14673,33.84,1229082,7123,0.58,1221959,1805,0.15,1174,0.1,1562,75.16,16235,6140,37.82
SSA-SA-FYWL.csv,2,9/30/2025,BOS,CT ,FY,2022,2214767,106086,4.79,2108681,17499,0.83,6952,0.33,16675,41.69,729707,8265,1.13,721442,2375,0.33,1307,0.18,2086,62.66,18761,8259,44.02
SSA-SA-FYWL.csv,2,9/30/2025,PHL,DC ,FY,2022,459688,23410,5.09,436278,5775,1.32,1622,0.37,5940,27.31,126742,3135,2.47,123607,990,0.8,412,0.33,896,45.98,6836,2034,29.75
SSA-SA-FYWL.csv,2,9/30/2025,PHL,DE ,FY,2022,595892,32261,5.41,563631,5025,0.89,1559,0.28,4145,37.61,211530,2838,1.34,208692,858,0.41,281,0.13,657,42.77,4802,1840,38.32
SSA-SA-FYWL.csv,2,9/30/2025,ATL,FL ,FY,2022,13164827,685189,5.2,12479638,141865,1.14,30768,0.25,87047,35.35,4374787,85200,1.95,4289587,29876,0.7,8808,0.21,17027,51.73,104074,39576,38.03
SSA-SA-FYWL.csv,2,9/30/2025,ATL,GA ,FY,2022,6693962,371703,5.55,6322259,58742,0.93,15610,0.25,45434,34.36,2544798,42163,1.66,2502635,13073,0.52,5141,0.21,13378,38.43,58812,20751,35.28
SSA-SA-FYWL.csv,2,9/30/2025,SFO,HI ,FY,2022,806339,28657,3.55,777682,5853,0.75,1815,0.23,4877,37.22,297093,1062,0.36,296031,320,0.11,159,0.05,228,69.74,5105,1974,38.67
SSA-SA-FYWL.csv,2,9/30/2025,KCM,IA ,FY,2022,1887521,99142,5.25,1788379,16184,0.9,6502,0.36,15971,40.71,733621,7789,1.06,725832,2315,0.32,1336,0.18,2196,60.84,18167,7838,43.14
SSA-SA-FYWL.csv,2,9/30/2025,SEA,ID ,FY,2022,1142480,56178,4.92,1086302,8262,0.76,3506,0.32,8879,39.49,469475,3903,0.83,465572,895,0.19,694,0.15,933,74.38,9812,4200,42.8
SSA-SA-FYWL.csv,2,9/30/2025,CHI,IL ,FY,2022,7696713,366251,4.76,7330462,54586,0.74,15484,0.21,42071,36.8,2758302,30546,1.11,2727756,9382,0.34,3488,0.13,6325,55.15,48396,18972,39.2
SSA-SA-FYWL.csv,2,9/30/2025,CHI,IN ,FY,2022,4102894,251573,6.13,3851321,41601,1.08,13623,0.35,41237,33.04,1595065,19564,1.23,1575501,5700,0.36,2316,0.15,5188,44.64,46425,15939,34.33
SSA-SA-FYWL.csv,2,9/30/2025,KCM,KS ,FY,2022,1717839,88037,5.12,1629802,8927,0.55,2529,0.16,4650,54.39,699302,7850,1.12,691452,2349,0.34,1390,0.2,2493,55.76,7143,3919,54.86
SSA-SA-FYWL.csv,2,9/30/2025,ATL,KY ,FY,2022,2695895,254859,9.45,2441036,36313,1.49,11292,0.46,37434,30.17,1021129,21662,2.12,999467,5842,0.58,2834,0.28,5663,50.04,43097,14126,32.78
SSA-SA-FYWL.csv,2,9/30/2025,DAL,LA ,FY,2022,2727614,220785,8.09,2506829,36973,1.47,9917,0.4,27096,36.6,1079237,28404,2.63,1050833,8531,0.81,3007,0.29,6540,45.98,33636,12924,38.42
SSA-SA-FYWL.csv,2,9/30/2025,BOS,MA ,FY,2022,4406808,244699,5.55,4162109,32079,0.77,10354,0.25,23418,44.21,1357206,18228,1.34,1338978,4347,0.32,2059,0.15,3130,65.78,26548,12413,46.76
SSA-SA-FYWL.csv,2,9/30/2025,PHL,MD ,FY,2022,3756214,169681,4.52,3586533,28947,0.81,7395,0.21,17203,42.99,1374207,16695,1.21,1357512,4105,0.3,1839,0.14,2726,67.46,19929,9234,46.33
SSA-SA-FYWL.csv,2,9/30/2025,BOS,ME ,FY,2022,827890,68564,8.28,759326,8671,1.14,3125,0.41,7672,40.73,251265,3272,1.3,247993,712,0.29,457,0.18,718,63.65,8390,3582,42.69
SSA-SA-FYWL.csv,2,9/30/2025,CHI,MI ,FY,2022,6040945,430529,7.13,5610416,54001,0.96,20787,0.37,52297,39.75,2137001,30959,1.45,2106042,9328,0.44,4267,0.2,8757,48.73,61054,25054,41.04
SSA-SA-FYWL.csv,2,9/30/2025,CHI,MN ,FY,2022,3418937,154166,4.51,3264771,24269,0.74,9829,0.3,23557,41.72,1311687,9920,0.76,1301767,2143,0.16,1438,0.11,1937,74.24,25494,11267,44.19
SSA-SA-FYWL.csv,2,9/30/2025,KCM,MO ,FY,2022,3678305,256905,6.98,3421400,38331,1.12,15255,0.45,38478,39.65,1381761,18197,1.32,1363564,4384,0.32,2668,0.2,4314,61.85,42792,17923,41.88
SSA-SA-FYWL.csv,2,9/30/2025,ATL,MS ,FY,2022,1739912,164789,9.47,1575123,28451,1.81,7823,0.5,24619,31.78,686899,16617,2.42,670282,5747,0.86,2060,0.31,4375,47.09,28994,9883,34.09
SSA-SA-FYWL.csv,2,9/30/2025,DEN,MT ,FY,2022,657865,31740,4.82,626125,4849,0.77,1312,0.21,2925,44.85,236333,1770,0.75,234563,400,0.17,238,0.1,319,74.61,3244,1550,47.78
SSA-SA-FYWL.csv,2,9/30/2025,ATL,NC ,FY,2022,6432749,396109,6.16,6036640,59205,0.98,17414,0.29,51779,33.63,2333733,31580,1.35,2302153,9123,0.4,3697,0.16,7002,52.8,58781,21111,35.91
SSA-SA-FYWL.csv,2,9/30/2025,DEN,ND ,FY,2022,459540,17681,3.85,441859,3203,0.72,1165,0.26,2967,39.27,184669,1010,0.55,183659,270,0.15,179,0.1,259,69.11,3226,1344,41.66
SSA-SA-FYWL.csv,2,9/30/2025,KCM,NE ,FY,2022,1151559,53327,4.63,1098232,8384,0.76,3515,0.32,7573,46.41,483808,3829,0.79,479979,1354,0.28,811,0.17,1243,65.25,8816,4326,49.07
SSA-SA-FYWL.csv,2,9/30/2025,BOS,NH ,FY,2022,860820,51742,6.01,809078,6950,0.86,2880,0.36,6018,47.86,254776,1678,0.66,253098,466,0.18,267,0.11,352,75.85,6370,3147,49.4
SSA-SA-FYWL.csv,2,9/30/2025,NYC,NJ ,FY,2022,5660758,238868,4.22,5421890,37667,0.69,13387,0.25,34272,39.06,2027198,21921,1.08,2005277,5760,0.29,3123,0.16,5354,58.33,39626,16510,41.66
SSA-SA-FYWL.csv,2,9/30/2025,DAL,NM ,FY,2022,1231882,81130,6.59,1150752,11529,1,3813,0.33,12004,31.76,460108,6561,1.43,453547,1377,0.3,760,0.17,1284,59.19,13288,4573,34.41
SSA-SA-FYWL.csv,2,9/30/2025,SFO,NV ,FY,2022,1931292,80417,4.16,1850875,12523,0.68,4123,0.22,11003,37.47,693199,8259,1.19,684940,1791,0.26,856,0.12,1550,55.23,12553,4979,39.66
SSA-SA-FYWL.csv,2,9/30/2025,NYC,NY ,FY,2022,12107871,668383,5.52,11439488,91976,0.8,33442,0.29,88736,37.69,4034760,69763,1.73,3964997,13688,0.35,7763,0.2,13153,59.02,101889,41205,40.44
SSA-SA-FYWL.csv,2,9/30/2025,CHI,OH ,FY,2022,7025695,470467,6.7,6555228,72405,1.1,25763,0.39,68242,37.75,2596686,39805,1.53,2556881,11699,0.46,4862,0.19,10315,47.14,78557,30625,38.98
SSA-SA-FYWL.csv,2,9/30/2025,DAL,OK ,FY,2022,2383806,165347,6.94,2218459,28228,1.27,7406,0.33,26666,27.77,967148,13608,1.41,953540,3262,0.34,1680,0.18,2834,59.28,29500,9086,30.8
SSA-SA-FYWL.csv,2,9/30/2025,SEA,OR ,FY,2022,2588832,136651,5.28,2452181,19069,0.78,5708,0.23,13599,41.97,845963,8789,1.04,837174,1742,0.21,1300,0.16,1631,79.71,15230,7008,46.01
SSA-SA-FYWL.csv,2,9/30/2025,PHL,PA ,FY,2022,7798751,518514,6.65,7280237,78620,1.08,27141,0.37,70043,38.75,2655655,51249,1.93,2604406,13729,0.53,5741,0.22,11328,50.68,81371,32882,40.41
SSA-SA-FYWL.csv,2,9/30/2025,NYC,PR ,FY,2022,1944491,150174,7.72,1794317,10702,0.6,4901,0.27,10477,46.78,0,0,0,0,1,0,0,0,0,0,10477,4901,46.78
SSA-SA-FYWL.csv,2,9/30/2025,BOS,RI ,FY,2022,683194,47491,6.95,635703,6227,0.98,2520,0.4,5652,44.59,207405,3264,1.57,204141,858,0.42,482,0.24,745,64.7,6397,3002,46.93
SSA-SA-FYWL.csv,2,9/30/2025,ATL,SC ,FY,2022,3118418,209014,6.7,2909404,36015,1.24,8744,0.3,20981,41.68,1135530,15618,1.38,1119912,6937,0.62,1984,0.18,4094,48.46,25075,10728,42.78
SSA-SA-FYWL.csv,2,9/30/2025,DEN,SD ,FY,2022,521711,24074,4.61,497637,4650,0.93,1742,0.35,4816,36.17,221160,2077,0.94,219083,460,0.21,325,0.15,462,70.35,5278,2067,39.16
SSA-SA-FYWL.csv,2,9/30/2025,ATL,TN ,FY,2022,4267876,299240,7.01,3968636,35793,0.9,10570,0.27,28671,36.87,1569126,21779,1.39,1547347,7104,0.46,3131,0.2,6558,47.74,35229,13701,38.89
SSA-SA-FYWL.csv,2,9/30/2025,DAL,TX ,FY,2022,18420608,749199,4.07,17671409,159290,0.9,35418,0.2,110394,32.08,7536905,107386,1.42,7429519,31565,0.42,11040,0.15,21194,52.09,131588,46458,35.31
SSA-SA-FYWL.csv,2,9/30/2025,DEN,UT ,FY,2022,2039833,60772,2.98,1979061,10974,0.55,3871,0.2,10769,35.95,944462,4213,0.45,940249,1145,0.12,742,0.08,1038,71.48,11807,4613,39.07
SSA-SA-FYWL.csv,2,9/30/2025,PHL,VA ,FY,2022,5241363,261785,4.99,4979578,42458,0.85,16175,0.32,40742,39.7,1889208,19855,1.05,1869353,5679,0.3,2692,0.14,4965,54.22,45707,18867,41.28
SSA-SA-FYWL.csv,2,9/30/2025,BOS,VT ,FY,2022,392562,27156,6.92,365406,3390,0.93,1394,0.38,3260,42.76,116442,1143,0.98,115299,242,0.21,164,0.14,221,74.21,3481,1558,44.76
SSA-SA-FYWL.csv,2,9/30/2025,SEA,WA ,FY,2022,4776979,214372,4.49,4562607,25669,0.56,9936,0.22,26251,37.85,1667243,13809,0.83,1653434,3593,0.22,2380,0.14,3695,64.41,29946,12316,41.13
SSA-SA-FYWL.csv,2,9/30/2025,CHI,WI ,FY,2022,3544847,197475,5.57,3347372,28278,0.84,8458,0.25,21220,39.86,1263364,17884,1.42,1245480,3851,0.31,1872,0.15,2801,66.83,24021,10330,43
SSA-SA-FYWL.csv,2,9/30/2025,PHL,WV ,FY,2022,1045257,111629,10.68,933628,15033,1.61,4476,0.48,14407,31.07,354772,6199,1.75,348573,1467,0.42,766,0.22,1349,56.78,15756,5242,33.27
SSA-SA-FYWL.csv,2,9/30/2025,DEN,WY ,FY,2022,340249,15941,4.69,324308,2997,0.92,1075,0.33,2492,43.14,131123,763,0.58,130360,195,0.15,117,0.09,183,63.93,2675,1192,44.56
SSA-SA-FYWL.csv,2,11/17/2025,SEA,AK ,FY,2023,433456,15819,3.65,417637,2859,0.68,995,0.24,1877,53.01,175776,853,0.49,174923,173,0.1,117,0.07,154,75.97,2031,1112,54.75
SSA-SA-FYWL.csv,2,11/17/2025,ATL,AL ,FY,2023,3042546,260688,8.57,2781858,39292,1.41,11066,0.4,32253,34.31,1133903,17845,1.57,1116058,6770,0.61,2311,0.21,5116,45.17,37369,13377,35.8
SSA-SA-FYWL.csv,2,11/17/2025,DAL,AR ,FY,2023,1810297,162631,8.98,1647666,25509,1.55,9152,0.56,26082,35.09,705641,21743,3.08,683898,6654,0.97,3581,0.52,6941,51.59,33023,12733,38.56
SSA-SA-FYWL.csv,2,11/17/2025,SFO,AZ ,FY,2023,4423727,180588,4.08,4243139,35547,0.84,9626,0.23,30760,31.29,1592012,14657,0.92,1577355,5744,0.36,2751,0.17,4969,55.36,35729,12377,34.64
SSA-SA-FYWL.csv,2,11/17/2025,SFO,CA ,FY,2023,24244196,871418,3.59,23372778,170282,0.73,51286,0.22,155469,32.99,8498204,82439,0.97,8415765,25834,0.31,13784,0.16,22189,62.12,177658,65070,36.63
SSA-SA-FYWL.csv,2,11/17/2025,DEN,CO ,FY,2023,3701988,110166,2.98,3591822,21112,0.59,5669,0.16,16995,33.36,1219814,6834,0.56,1212980,2201,0.18,1278,0.11,1715,74.52,18710,6947,37.13
SSA-SA-FYWL.csv,2,11/17/2025,BOS,CT ,FY,2023,2219067,103091,4.65,2115976,17434,0.82,6881,0.33,16892,40.74,728220,8528,1.17,719692,2758,0.38,1622,0.23,2612,62.1,19504,8503,43.6
SSA-SA-FYWL.csv,2,11/17/2025,PHL,DC ,FY,2023,466859,22073,4.73,444786,5598,1.26,1379,0.31,5203,26.5,128332,3199,2.49,125133,1281,1.02,670,0.54,1299,51.58,6502,2049,31.51
SSA-SA-FYWL.csv,2,11/17/2025,PHL,DE ,FY,2023,600565,31163,5.19,569402,4992,0.88,1916,0.34,5195,36.88,213166,2850,1.34,210316,1082,0.51,495,0.24,1113,44.47,6308,2411,38.22
SSA-SA-FYWL.csv,2,11/17/2025,ATL,FL ,FY,2023,13458231,651881,4.84,12806350,113542,0.89,34989,0.27,93889,37.27,4449674,81290,1.83,4368384,27273,0.62,10430,0.24,19904,52.4,113793,45419,39.91
SSA-SA-FYWL.csv,2,11/17/2025,ATL,GA ,FY,2023,6761061,355461,5.26,6405600,71572,1.12,15311,0.24,42751,35.81,2548690,42666,1.67,2506024,17009,0.68,6205,0.25,14579,42.56,57330,21516,37.53
SSA-SA-FYWL.csv,2,11/17/2025,SFO,HI ,FY,2023,802948,27510,3.43,775438,5767,0.74,1700,0.22,4525,37.57,294941,1063,0.36,293878,390,0.13,180,0.06,252,71.43,4777,1880,39.36
SSA-SA-FYWL.csv,2,11/17/2025,KCM,IA ,FY,2023,1889263,96744,5.12,1792519,17576,0.98,6526,0.36,15715,41.53,732163,7775,1.06,724388,2662,0.37,1577,0.22,2521,62.55,18236,8103,44.43
SSA-SA-FYWL.csv,2,11/17/2025,SEA,ID ,FY,2023,1157291,54353,4.7,1102938,8641,0.78,2851,0.26,7227,39.45,468871,3621,0.77,465250,990,0.21,647,0.14,837,77.3,8064,3498,43.38
SSA-SA-FYWL.csv,2,11/17/2025,CHI,IL ,FY,2023,7691256,349265,4.54,7341991,57855,0.79,15911,0.22,43719,36.39,2723834,30288,1.11,2693546,12196,0.45,4925,0.18,8840,55.71,52559,20836,39.64
SSA-SA-FYWL.csv,2,11/17/2025,CHI,IN ,FY,2023,4107934,242828,5.91,3865106,41761,1.08,11416,0.3,35940,31.76,1591556,19110,1.2,1572446,7330,0.47,2721,0.17,6098,44.62,42038,14137,33.63
SSA-SA-FYWL.csv,2,11/17/2025,KCM,KS ,FY,2023,1720536,85230,4.95,1635306,10877,0.67,4144,0.25,9477,43.73,696846,7541,1.08,689305,2460,0.36,1283,0.19,2209,58.08,11686,5427,46.44
SSA-SA-FYWL.csv,2,11/17/2025,ATL,KY ,FY,2023,2704941,246065,9.1,2458876,37662,1.53,12005,0.49,39737,30.21,1023844,21708,2.12,1002136,7477,0.75,3669,0.37,7236,50.7,46973,15674,33.37
SSA-SA-FYWL.csv,2,11/17/2025,DAL,LA ,FY,2023,2708221,211174,7.8,2497047,35993,1.44,9291,0.37,25225,36.83,1071963,27894,2.6,1044069,11156,1.07,3593,0.34,7752,46.35,32977,12884,39.07
SSA-SA-FYWL.csv,2,11/17/2025,BOS,MA ,FY,2023,4413209,233435,5.29,4179774,33285,0.8,11690,0.28,29211,40.02,1353880,17817,1.32,1336063,4835,0.36,2695,0.2,4092,65.86,33303,14385,43.19
SSA-SA-FYWL.csv,2,11/17/2025,PHL,MD ,FY,2023,3748713,162242,4.33,3586471,30538,0.85,7027,0.2,16477,42.65,1372026,16312,1.19,1355714,5115,0.38,2530,0.19,3600,70.28,20077,9557,47.6
